Date,Open,High,Low,Close,Volume,SMA20,SMA50,EMA20,RSI,MACD,Signal,BB_mid,BB_upper,BB_lower,Returns,Volatility20
2010-03-08,6.59714,6.60108,6.54569,6.57044,511302752,6.1117275,,6.194021854834678,76.67324621108992,0.10323098533640707,0.04243240191958245,6.1117275,6.532661360081556,5.690793639918444,0.0005984914360899207,0.20319232112215027
2010-03-09,6.54303,6.74821,6.53538,6.68821,1095135394,6.15503,,6.241614112809889,81.51975184371084,0.12767501739332054,0.05948166761458414,6.15503,6.625776517956768,5.684283482043232,0.017924218164993455,0.20182433883416026
2010-03-10,6.70961,6.76293,6.6937,6.74338,709358260,6.197998,,6.28988468887576,82.3084033117662,0.14963821117491882,0.07751360464795297,6.197998,6.718806111287793,5.677189888712207,0.00824884386106306,0.20143946048113506
2010-03-11,6.71353,6.76323,6.69791,6.76323,482158828,6.243539999999999,,6.335377343145102,85.79996595676509,0.16666997555106633,0.09534537590580972,6.243539999999999,6.795466009648318,5.691613990351681,0.0029436276763283864,0.1968187904365116
2010-03-12,6.80937,6.82932,6.77011,6.79593,494646791,6.285414,,6.379602003607535,89.51509845946411,0.1806504643965967,0.11240677408586065,6.285414,6.872242368538966,5.698585631461034,0.004834967907346055,0.19276560919349742
2010-03-15,6.76323,6.76323,6.6057,6.71303,586759972,6.320599,,6.411594312006396,91.12709095192724,0.1830620662818676,0.12653808463606678,6.320599,6.921934211006131,5.719263788993868,-0.01219847761822157,0.2038310804419254
2010-03-16,6.72276,6.74752,6.67345,6.7311,531857966,6.352144999999999,6.206793,6.442228980361089,90.22303489999541,0.18427098181589763,0.13808482887267365,6.352144999999999,6.970741493617437,5.7335485063825615,0.0026917800158794414,0.20091065458184534
2010-03-17,6.74231,6.79132,6.69625,6.7208,536364825,6.3844615000000005,6.212841,6.468921600596428,88.68523663872602,0.1823050733344651,0.14692897874737199,6.3844615000000005,7.009476646604674,5.759446353395327,-0.001530210515368946,0.19949721508354237
2010-03-18,6.7152,6.74821,6.67601,6.73759,406844059,6.417028999999999,6.2190048,6.494650387075294,87.80727135488735,0.17999866084059946,0.1535429755808125,6.417028999999999,7.044489968361251,5.789568031638748,0.0024982144982741428,0.19938765959324983
2010-03-19,6.75282,6.75548,6.63476,6.66591,665565629,6.4479175,6.2257876,6.511042286986194,77.06995974322705,0.1705074041932768,0.15693588609702672,6.4479175,7.059540050714166,5.836294949285834,-0.010638818924867732,0.20328486664660328
2010-03-22,6.61295,6.77766,6.60274,6.74113,543010501,6.484448,6.2342984,6.533054374836468,79.56320186420089,0.16703839890172034,0.1589564004699057,6.484448,7.072908549161962,5.895987450838039,0.01128428076586685,0.1999951584923231
2010-03-23,6.76784,6.86172,6.72031,6.84897,716855455,6.5313945,6.244116,6.563264473583639,81.6980985469924,0.1709000741223079,0.16134514637208547,6.5313945,7.075010056087201,5.987778943912799,0.01599731795707826,0.18417195861552674
2010-03-24,6.83326,6.90427,6.82284,6.87834,711896813,6.574392499999999,6.2556502,6.59338251970109,81.45728134594405,0.17428721621223442,0.16393357002455788,6.574392499999999,7.082002096893017,6.066782903106981,0.004288236041331883,0.17987597317759305
2010-03-25,6.9241,6.92764,6.78571,6.7979,645861446,6.6113845,6.2670078,6.612925454622398,66.02357242773849,0.16860792694697757,0.1648684442072655,6.6113845,7.065583350329952,6.157185649670048,-0.011694682147145863,0.19144330687413938
2010-03-26,6.86841,6.95574,6.85475,6.92538,762742741,6.650827,6.2791706,6.64277295896277,70.98796092622817,0.17229479670530967,0.16635371826339912,6.650827,7.066797897519471,6.234856102480528,0.018752850144897693,0.19536574252586153
2010-03-29,6.98518,7.01407,6.94629,6.96927,627635787,6.685899000000001,6.2929438,6.673952911453256,68.21044447324093,0.17668285677683215,0.168419549923433,6.685899000000001,7.083793281008091,6.288004718991911,0.006337558372248253,0.18689358545467336
2010-03-30,7.09806,7.12261,7.02567,7.07348,625586577,6.726367499999999,6.3109034,6.712097188293729,70.10990082121015,0.18634066040096453,0.17200377751175208,6.726367499999999,7.107937224821031,6.344797775178968,0.01495278558586488,0.18844041788221458
2010-03-31,7.07348,7.09637,7.03194,7.04805,511804090,6.764878,6.3228742,6.744164251127261,67.23424339239037,0.1897685955161439,0.17555674546855649,6.764878,7.1095273110456025,6.420228688954398,-0.0035951186686044023,0.19115689741840594
2010-04-01,7.12749,7.16043,6.98078,7.07683,717352787,6.802774000000001,6.337408,6.77591079830213,67.07806420233464,0.19256644027490655,0.17895868776644178,6.802774000000001,7.105019772450516,6.500528227549486,0.004083398954320749,0.19124164505873079
2010-04-05,7.04775,7.15295,7.04107,7.15266,811648858,6.832081499999999,6.3556646,6.811857337299453,76.96024922424056,0.19856624880993756,0.18288020305210972,6.832081499999999,7.151075099095983,6.513087900904016,0.010715249624478673,0.14674989944838762
2010-04-06,7.14568,7.20499,7.10807,7.18447,530824793,6.862783,6.3807486,6.847403004092654,77.34208209198265,0.20352162798195117,0.18700849062944613,6.862783,7.193719499114731,6.53184650088527,0.0044472965302420064,0.1460881655440451
2010-04-07,7.18976,7.25529,7.15815,7.21521,747450473,6.889132999999999,6.403239799999999,6.882484699647226,79.09971630704766,0.20751892552489615,0.19111057966847456,6.889132999999999,7.24455941510104,6.533706584898958,0.004278673305059266,0.13724061307409716
2010-04-08,7.20962,7.24469,7.13792,7.19605,681766353,6.911766500000001,6.4236468,6.912388518323413,76.90871953796311,0.2067637822999826,0.19424122145246303,6.911766500000001,7.2853033086012395,6.538229691398762,-0.002655501364478674,0.1380450644928429
2010-04-09,7.24221,7.25429,7.21108,7.25146,397513882,6.936178,6.443993000000001,6.944720616434077,85.0372781560776,0.20821037697482403,0.19703505345483824,6.936178,7.331992006166903,6.540363993833097,0.007700057670527505,0.13891665483084864
2010-04-12,7.28524,7.28994,7.25225,7.26609,396494008,6.9596860000000005,6.4697782,6.975361157939836,83.86751309643624,0.20813029005660777,0.19925410134573174,6.9596860000000005,7.375756935369135,6.543615064630866,0.002017524746740662,0.13892494252255563
2010-04-13,7.26431,7.28211,7.23113,7.27081,363043503,6.987575,6.4999986000000005,7.0035273653993215,81.39157612739994,0.20606873530531544,0.20061702841798632,6.987575,7.408776138375029,6.56637386162497,0.0006495928346608171,0.12676146983446832
2010-04-14,7.35281,7.37266,7.31988,7.36892,480468402,7.0194659999999995,6.5305706,7.038358240565904,83.11865413696266,0.20989684821121024,0.20247299268203087,7.0194659999999995,7.45523592019087,6.583696079809129,0.013493682271988883,0.13097894928675632
2010-04-15,7.37628,7.469,7.36293,7.46527,447293516,7.0566895,6.562408,7.079049879879531,94.10613971317159,0.21815820581943335,0.20561003572247286,7.0566895,7.511796499262695,6.6015825007373055,0.013075186051687337,0.13221285768735186
2010-04-16,7.46773,7.53116,7.33423,7.41949,893193472,7.0907845,6.591300599999999,7.11149682776473,86.60887604652876,0.2185042130360575,0.20818887145677287,7.0907845,7.54740403299737,6.634164967002629,-0.0061323970867765976,0.13805824113092346
2010-04-19,7.39376,7.43481,7.25066,7.40978,674439882,7.127978000000001,6.6243042,7.139923835834768,84.37885338785946,0.215511884503373,0.20965347418948538,7.127978000000001,7.559366041100135,6.6965899588998665,-0.0013087152890562948,0.12774631122435012
2010-04-20,7.47468,7.47488,7.28641,7.33582,856926613,7.1577125,6.6537822,7.158591954057098,71.48848333934008,0.20482884248788835,0.20868854778413004,7.1577125,7.557664710717599,6.7577602892824,-0.009981402956632968,0.13660475713864936
2010-04-21,7.74576,7.80527,7.66925,7.77404,1167472097,7.203965999999999,6.6928198,7.217238287643334,85.47609972537404,0.22898052807642344,0.212746944061417,7.203965999999999,7.66315712917344,6.744774870826559,0.059737016448059066,0.237428083715513
2010-04-22,7.7438,7.99975,7.68379,7.99228,942540483,7.259663000000001,6.734985,7.2910885088272765,87.74522335012819,0.26265434813159505,0.22272842530601294,7.259663000000001,7.813108075831474,6.706217924168527,0.02807291961451175,0.24926104278081196
2010-04-23,8.00762,8.16258,8.00722,8.12212,947570153,7.325873999999999,6.7803796,7.370269990977031,88.26775507626233,0.29637361085611236,0.23745746292431325,7.325873999999999,7.9579734217401334,6.693774578259864,0.01624567707838076,0.24006671555849532
2010-04-26,8.1565,8.17152,8.04345,8.08272,569606759,7.3837410000000006,6.822865,7.438150005137988,85.24567006992233,0.3162765008191526,0.25322127093847235,7.3837410000000006,8.070964185225574,6.696517814774428,-0.004850950244517538,0.24201912985825608
2010-04-27,8.00722,8.03323,7.81305,7.8593,842976095,7.4282425000000005,6.8598644,7.478274306526677,71.95337264392103,0.31047918178105416,0.26467285335990365,7.4282425000000005,8.117723172233974,6.738761827766027,-0.027641684977334324,0.27294146577594564
2010-04-28,7.8869,7.91793,7.69007,7.84606,902168398,7.466871500000001,6.894782,7.513313191447391,72.24492310219499,0.3013437865436588,0.2720070401262385,7.466871500000001,8.159227223394302,6.7745157766057,-0.0016846284020206603,0.27222515269612624
2010-04-29,7.88887,8.09825,7.85831,8.05651,664646319,7.5172945,6.9344228,7.565061822739868,74.90764632720112,0.30750890062489233,0.2791074123263314,7.5172945,8.22786960583367,6.806719394166331,0.026822379640227156,0.2802861798947001
2010-04-30,8.0898,8.11426,7.82757,7.83053,645112674,7.5549795,6.9693086,7.590351404789935,65.44363091133948,0.29083720818828773,0.28145337152525035,7.5549795,8.246896741491087,6.863062258508912,-0.028049366288876776,0.3064828391478042
2010-05-03,7.93012,8.03421,7.88356,7.98846,539954678,7.596769499999999,7.008114999999999,7.628275868902123,68.1167103396394,0.2870391038570217,0.2825705180017106,7.596769499999999,8.287333915973974,6.906205084026023,0.02016849434201773,0.31052986802830745
2010-05-04,7.87159,7.89583,7.6996,7.75716,860660418,7.625403999999999,7.043047799999999,7.640553289558142,59.18337417566301,0.2623669846285823,0.2785298112978424,7.625403999999999,8.291027855038108,6.959780144961889,-0.028954266529468753,0.3340867889439766
2010-05-05,7.58458,7.74251,7.46018,7.67741,1049794024,7.6485140000000005,7.0783952,7.644064161759145,55.0576477432029,0.233693429663699,0.2695625349190967,7.6485140000000005,8.285658264797398,7.011369735202603,-0.010280824425433988,0.3379299424137802
2010-05-06,7.6172,7.74546,5.97554,7.3858,1523019927,7.6580015,7.105743599999999,7.619463078114586,49.28106527816308,0.18533156923721616,0.25271634170469437,7.6580015,8.272008286976895,7.043994713023106,-0.03798286140768836,0.36813503413637694
2010-05-07,7.31776,7.39446,6.7543,7.07387,1995854181,7.649122000000001,7.1260598,7.567493237774945,43.65074264630833,0.12047463272049086,0.2262679998098534,7.649122000000001,8.292325707818593,7.00591829218141,-0.04223374583660533,0.39849915493734545
2010-05-10,7.53233,7.63722,7.45425,7.617,1169612845,7.6666675,7.1556692,7.572208873111621,54.51413416216078,0.11156887043330865,0.20332817386654448,7.6666675,8.284522655019536,7.048812344980464,0.07677975422222905,0.48486594862683324
2010-05-11,7.55827,7.79468,7.51301,7.69369,1010213414,7.6878115000000005,7.1841864,7.583780070748052,48.54063518240697,0.10943156526457454,0.18454885210161678,7.6878115000000005,8.276900787353576,7.098722212646426,0.01006826834711827,0.4854649215388809
2010-05-12,7.78701,7.89141,7.75785,7.86098,778293791,7.7124144999999995,7.2161238,7.610183298044088,47.57028231357976,0.11984269556932503,0.17160762077060715,7.7124144999999995,8.286332481247278,7.13849651875272,0.021743792640462445,0.48864262250662843
2010-05-13,7.89485,7.94741,7.68977,7.74812,713131661,7.726557,7.245529399999999,7.623321582798983,43.03532987210332,0.11763808075682203,0.1608137127514681,7.726557,8.288650465990736,7.164463534009263,-0.014356988568855256,0.4913422839647061
2010-05-14,7.65471,7.69254,7.48264,7.6119,902156845,7.736177500000001,7.271389200000001,7.622233703930718,41.53749370910921,0.10371200130844915,0.14939337044899811,7.736177500000001,8.282507467996984,7.189847532003018,-0.017581039013334854,0.4956130720194643
2010-05-17,7.62249,7.68299,7.42961,7.62367,907018899,7.746871999999999,7.292532399999999,7.622370506442919,45.416026301966795,0.09255755436041024,0.13802620722023923,7.746871999999999,8.274348260203148,7.21939573979685,0.0015462630880593853,0.4954839968874814
2010-05-18,7.70913,7.7542,7.50543,7.56867,928515534,7.758514500000001,7.3124970000000005,7.61725575268913,44.68990125999748,0.07837896548295564,0.12609675886351251,7.758514500000001,8.257287620892926,7.259741379107076,-0.007214373130001617,0.4947022281401044
2010-05-19,7.48186,7.58578,7.34357,7.44816,1219920971,7.742220499999999,7.3276959999999995,7.601150199280352,37.938992137099156,0.056769807698040964,0.11223136862179872,7.742220499999999,8.2597955054762,7.224645494523799,-0.015922216188577476,0.4483484181199987
2010-05-20,7.23996,7.31342,7.08331,7.13016,1522325929,7.6991145,7.3354316,7.556290975811891,36.60343000547054,0.013839723912513868,0.09255303967015525,7.6991145,8.26987100948083,7.12835799051917,-0.04269510859057801,0.45618618946503253
2010-05-21,6.94728,7.33257,6.93854,7.26727,1456606422,7.656372,7.3455124000000005,7.528763495213273,36.094432682778205,-0.009020722381944069,0.07223828725165299,7.656372,8.221758092640757,7.090985907359243,0.019229582505862375,0.4581743122100452
2010-05-24,7.41547,7.52448,7.3864,7.39996,896845730,7.622233999999999,7.3575930000000005,7.516495820948123,42.840420755564104,-0.01624866036195094,0.05454089772329936,7.622233999999999,8.16105498307909,7.083413016920907,0.01825857577880008,0.4656595293408298
2010-05-25,7.19431,7.39996,7.11345,7.35379,1245183409,7.5969584999999995,7.370408200000001,7.500999257339559,43.42497704166632,-0.025407754841679342,0.03855116720623217,7.5969584999999995,8.13638180235852,7.05753519764148,-0.006239222914718456,0.457370523288033
2010-05-26,7.50358,7.5618,7.31049,7.32137,1011142372,7.570724,7.3822136,7.483890938760432,48.536872272105875,-0.034879195969931054,0.023865094568007915,7.570724,8.110173154733939,7.031274845266062,-0.004408611069938062,0.4573744447210412
2010-05-27,7.51918,7.61387,7.47105,7.59786,787583903,7.5477915,7.399754799999999,7.494745577229817,62.093844484963185,-0.019854733937234137,0.015121128865534563,7.5477915,8.036938112109189,7.058644887890811,0.03776478992319743,0.46837511472685867
2010-05-28,7.77248,7.77994,7.59786,7.70373,970101526,7.541451499999999,7.4190776,7.514649589156004,52.50796661827899,0.0005852038148645988,0.01221394385502156,7.541451499999999,8.01830031926312,7.064602680736877,0.01393418673152702,0.4616824701984826
2010-06-01,7.78887,7.97657,7.76618,7.82189,1040889711,7.533123000000001,7.442197199999999,7.5439115564115875,53.62032351346466,0.02601537051399383,0.0149742291871039,7.533123000000001,7.982103050669236,7.084142949330765,0.01533802456732003,0.4591369767876983
2010-06-02,7.93915,7.9408,7.80804,7.91668,817908997,7.541099000000001,7.4657082,7.57941438404572,51.6401069455732,0.05320197208701405,0.02261977776772385,7.541099000000001,8.011970693637956,7.070227306362046,0.012118554467015041,0.4485934607048879
2010-06-03,7.95319,7.96418,7.81,7.89121,773311421,7.551789000000001,7.486553,7.60911001519061,54.441940310553996,0.07186440648718762,0.03246870351227401,7.551789000000001,8.044874286309316,7.0587037136906865,-0.003217257739355439,0.44685273210433757
2010-06-04,7.75155,7.85488,7.63673,7.67641,900759427,7.5663195000000005,7.5025144,7.615519695850471,51.9094272606186,0.06853643406089649,0.0396822496223837,7.5663195000000005,8.055924616909753,7.0767143830902475,-0.02722016015287898,0.43565394829618587
2010-06-07,7.74872,7.77178,7.51398,7.52545,1054113453,7.588898499999999,7.517065399999999,7.606941437902059,47.31410382621253,0.05310855665545944,0.04236751102911357,7.588898499999999,8.02117646638518,7.156620533614817,-0.019665442570159675,0.4117775908133856
2010-06-08,7.59882,7.6117,7.36743,7.47725,1190548655,7.581911,7.5281028,7.594589622677621,47.490722645528194,0.036571838849813965,0.04120837659321404,7.581911,8.016786500920729,7.14703549907927,-0.006404932595392987,0.3079922140033469
2010-06-09,7.54463,7.55533,7.27276,7.29388,1015188528,7.561920499999999,7.534595,7.565950087145968,45.906606526930226,0.008574252177698582,0.0346815517099325,7.561920499999999,8.011664109180774,7.112176890819224,-0.024523721956601685,0.3162485307035037
2010-06-10,7.342,7.52665,7.26364,7.51358,921804284,7.5445505,7.543397,7.560962377256756,60.73284066733848,0.004063660396562696,0.0285579734471246,7.5445505,7.971940405280637,7.117160594719363,0.0301211426565835,0.32600533256186653
2010-06-11,7.44287,7.61309,7.41851,7.60296,648583966,7.537292500000001,7.5544952,7.564962210740742,59.65475389279079,0.00761215595614928,0.02436880994885623,7.537292500000001,7.954945763384584,7.119639236615418,0.011895794015635675,0.3261868326406032
2010-06-14,7.68035,7.77178,7.6177,7.62545,716777601,7.53797,7.5654676,7.570723030616634,56.924220184613105,0.012099332932857365,0.02191491454562211,7.53797,7.956176437464614,7.119763562535385,0.0029580584403967602,0.3202188177197447
2010-06-15,7.66543,7.79351,7.66268,7.78867,694895594,7.546220000000001,7.5781878,7.591480139259059,62.45846033965116,0.028495410422098466,0.02323101372093212,7.546220000000001,7.9778396463017955,7.114600353698206,0.02140463841478213,0.3288990325621191
2010-06-16,7.82757,8.0303,7.81638,8.01448,931758594,7.5685104999999995,7.594787999999999,7.631766287034155,67.87554611055805,0.05902731867106592,0.03039027471102302,7.5685104999999995,8.0483635066363,7.0886574933637,0.028992112902459732,0.3413766846009654
2010-06-17,8.11858,8.18526,8.08272,8.15365,1037819505,7.603785,7.6135568000000005,7.681469996486663,65.42669827189005,0.09337600018904713,0.04298741980671813,7.603785,8.146050811203327,7.061519188796673,0.017364819676385812,0.33721700827008033
2010-06-18,8.16437,8.24782,8.14046,8.21925,933368187,7.6582395000000005,7.634020800000001,7.732687604620447,64.63614063777595,0.12445558537209234,0.0592810529198864,7.6582395000000005,8.218675171071602,7.097803828928399,0.008045476565709864,0.28687229072406906
2010-06-21,8.32974,8.36793,8.05906,8.10316,920387464,7.700034,7.6510548,7.76797097968506,57.99494045081154,0.13812764370807873,0.0750503710775972,7.700034,8.262375003209378,7.137692996790621,-0.014124159746935483,0.29282575164186003
2010-06-22,8.16437,8.2765,8.14246,8.21238,852132862,7.740655000000001,7.6699806,7.810295962804064,58.336716512168145,0.15597701038268763,0.09123569893867468,7.740655000000001,8.32852051879616,7.152789481203842,0.013478692263265035,0.2905723162882157
2010-06-23,8.2344,8.23733,8.0349,8.12643,914010762,7.779287000000001,7.687093,7.840404168773013,56.41289886366113,0.16132825537461493,0.10525421022590388,7.779287000000001,8.361631095751683,7.196942904248318,-0.010465906351143084,0.29318964472471
2010-06-24,8.12643,8.19361,8.04119,8.06743,850211448,7.816590000000001,7.7010632,7.862025808033024,61.650259808361554,0.15897616908145729,0.11599860199703978,7.816590000000001,8.37030476624513,7.262875233754872,-0.007260260655662987,0.29459657047450283
2010-06-25,8.09904,8.10582,7.97194,7.99876,651144018,7.836634999999999,7.711733000000001,7.875048183700517,64.82921541228296,0.14984416012262702,0.12276771362216994,7.836634999999999,8.38601881879875,7.287251181201249,-0.008512004442554844,0.27126160125084225
2010-06-28,8.00692,8.09019,7.93266,8.0468,696366301,7.8537885,7.724279200000001,7.891405580990153,67.84628785932281,0.14481376526896472,0.12717692395153551,7.8537885,8.407109191948077,7.300467808051924,0.006005930919292357,0.26835598386313464
2010-06-29,7.92883,7.92883,7.62625,7.68279,1347067334,7.8468335,7.7297394,7.871537340908115,60.946885467391006,0.11018651074475017,0.12377884131017436,7.8468335,8.405315187181277,7.288351812818723,-0.04523661579758409,0.31196895679441994
