Date,AAPL,MA50,MA200,return,lag1,lag2,ma10
2011-09-30,11.4351,11.563393999999999,10.58318805,-0.023817450764463288,-0.01624186437119468,-0.005586918760021264,12.04078
2011-10-03,11.2337,11.552178,10.59131505,-0.017612438894281657,-0.023817450764463288,-0.01624186437119468,11.929499999999999
2011-10-04,11.1709,11.536562000000002,10.5990004,-0.005590321977620993,-0.017612438894281657,-0.023817450764463288,11.80664
2011-10-05,11.3447,11.521514,10.60764805,0.015558280890528131,-0.005590321977620993,-0.017612438894281657,11.70488
2011-10-06,11.318,11.512395999999999,10.6159216,-0.0023535219089090287,0.015558280890528131,-0.005590321977620993,11.63149
2011-10-07,11.0903,11.499194,10.622762,-0.02011839547623262,-0.0023535219089090287,0.015558280890528131,11.52798
2011-10-10,11.6621,11.498213999999997,10.63231405,0.051558569200111926,-0.02011839547623262,-0.0023535219089090287,11.48508
2011-10-11,12.0057,11.500350000000001,10.643815,0.029462961216247363,0.051558569200111926,-0.02011839547623262,11.488209999999999
2011-10-12,12.0627,11.508306,10.65544375,0.004747744821209876,0.029462961216247363,0.051558569200111926,11.503730000000001
2011-10-13,12.2493,11.517814000000001,10.66788765,0.015469173568106731,0.004747744821209876,0.029462961216247363,11.55725
2011-10-14,12.6578,11.54461,10.6823986,0.03334884442376307,0.015469173568106731,0.004747744821209876,11.67952
2011-10-17,12.5969,11.572441999999999,10.6968457,-0.0048112626206765485,0.03334884442376307,0.015469173568106731,11.815839999999998
2011-10-18,12.6658,11.61389,10.71180415,0.005469599663409319,-0.0048112626206765485,0.03334884442376307,11.96533
2011-10-19,11.9557,11.628682,10.722165949999999,-0.056064362298473114,0.005469599663409319,-0.0048112626206765485,12.02643
2011-10-20,11.8553,11.647636,10.731765849999999,-0.008397668057913865,-0.056064362298473114,0.005469599663409319,12.080160000000001
2011-10-21,11.7828,11.659145999999998,10.740591349999999,-0.006115408298398184,-0.008397668057913865,-0.056064362298473114,12.14941
2011-10-24,12.1688,11.676412000000001,10.75138635,0.03275961571103636,-0.006115408298398184,-0.008397668057913865,12.20008
2011-10-25,11.9299,11.685032,10.76062735,-0.019632174084543985,0.03275961571103636,-0.006115408298398184,12.192499999999999
2011-10-26,12.0155,11.697096000000002,10.76935435,0.0071752487447505064,-0.019632174084543985,0.03275961571103636,12.18778
2011-10-27,12.1364,11.711618000000001,10.77880285,0.010062003245807638,0.0071752487447505064,-0.019632174084543985,12.17649
2011-10-28,12.1441,11.734912,10.787867349999999,0.0006344550278500893,0.010062003245807638,0.0071752487447505064,12.125119999999999
2011-10-31,12.1393,11.764159999999999,10.79672685,-0.00039525366227222136,0.0006344550278500893,0.010062003245807638,12.07936
2011-11-01,11.8911,11.788188,10.803937349999998,-0.020445989472210102,-0.00039525366227222136,0.0006344550278500893,12.00189
2011-11-02,11.9192,11.802486000000002,10.812451850000002,0.002363111907224713,-0.020445989472210102,-0.00039525366227222136,11.99824
2011-11-03,12.0881,11.818608,10.822081350000001,0.014170414121753128,0.002363111907224713,-0.020445989472210102,12.021519999999999
2011-11-04,12.0037,11.834515999999999,10.83220645,-0.006982073278679057,0.014170414121753128,0.002363111907224713,12.04361
2011-11-07,11.988,11.8442,10.8431572,-0.0013079300548998196,-0.006982073278679057,0.014170414121753128,12.02553
2011-11-08,12.1825,11.853944000000002,10.853470200000002,0.016224557891224567,-0.0013079300548998196,-0.006982073278679057,12.050790000000001
2011-11-09,11.8543,11.857104,10.8615422,-0.02694028319310482,0.016224557891224567,-0.0013079300548998196,12.03467
2011-11-10,11.5538,11.857338,10.867744700000001,-0.025349451253975364,-0.02694028319310482,0.016224557891224567,11.976410000000001
2011-11-11,11.5354,11.85952,10.873947699999999,-0.0015925496373488945,-0.025349451253975364,-0.02694028319310482,11.91554
2011-11-14,11.3754,11.862686000000002,10.880421199999999,-0.013870346932052469,-0.0015925496373488945,-0.025349451253975364,11.83915
2011-11-15,11.6621,11.86815,10.8878512,0.025203509327144547,-0.013870346932052469,-0.0015925496373488945,11.81625
2011-11-16,11.5401,11.868658,10.8938017,-0.010461237684465052,0.025203509327144547,-0.013870346932052469,11.778340000000002
2011-11-17,11.319,11.864624000000001,10.8987607,-0.019159279382327643,-0.010461237684465052,0.025203509327144547,11.701429999999998
2011-11-18,11.2445,11.863096,10.903474700000002,-0.006581853520629122,-0.019159279382327643,-0.010461237684465052,11.62551
2011-11-21,11.067,11.856524,10.9068502,-0.015785495130952953,-0.006581853520629122,-0.019159279382327643,11.53341
2011-11-22,11.2919,11.851654000000002,10.910544199999999,0.020321677057919985,-0.015785495130952953,-0.006581853520629122,11.44435
2011-11-23,11.007,11.838257999999998,10.9123172,-0.025230474942215197,0.020321677057919985,-0.015785495130952953,11.359620000000001
2011-11-25,10.9046,11.820654,10.913127199999998,-0.009303170709548447,-0.025230474942215197,0.020321677057919985,11.2947
2011-11-28,11.28,11.806024,10.916359199999999,0.034425838636905404,-0.009303170709548447,-0.025230474942215197,11.26916
2011-11-29,11.1926,11.782945999999999,10.9188057,-0.0077482269503544865,0.034425838636905404,-0.009303170709548447,11.25088
2011-11-30,11.4628,11.764212,10.9222637,0.02414095027071439,-0.0077482269503544865,0.034425838636905404,11.23095
2011-12-01,11.6344,11.749654,10.9264672,0.01497016435774845,0.02414095027071439,-0.0077482269503544865,11.240379999999998
2011-12-02,11.6874,11.742364,10.9304547,0.0045554562332394966,0.01497016435774845,0.02414095027071439,11.277220000000002
2011-12-05,11.7858,11.735572,10.936818699999998,0.008419323373889842,0.0045554562332394966,0.01497016435774845,11.33135
2011-12-06,11.7249,11.728247999999999,10.9446657,-0.005167235147380711,0.008419323373889842,0.0045554562332394966,11.39714
2011-12-07,11.6698,11.722156,10.951634199999999,-0.00469940042132555,-0.005167235147380711,0.008419323373889842,11.43493
2011-12-08,11.7171,11.718348,10.958799200000001,0.0040531971413391155,-0.00469940042132555,-0.005167235147380711,11.505939999999999
2011-12-09,11.8045,11.720156,10.965620699999999,0.007459183586382423,0.0040531971413391155,-0.00469940042132555,11.59593
2011-12-12,11.7514,11.726482,10.9714107,-0.0044982845525012305,0.007459183586382423,0.0040531971413391155,11.64307
2011-12-13,11.6621,11.735050000000001,10.9773442,-0.007599094575965415,-0.0044982845525012305,0.007459183586382423,11.69002
2011-12-14,11.4034,11.739700000000001,10.981561200000002,-0.022182968762058386,-0.007599094575965415,-0.0044982845525012305,11.68408
2011-12-15,11.3655,11.740116,10.9844742,-0.0033235701632845505,-0.022182968762058386,-0.007599094575965415,11.657190000000002
2011-12-16,11.4263,11.742282,10.987627199999999,0.005349522678280705,-0.0033235701632845505,-0.022182968762058386,11.63108
2011-12-19,11.4628,11.749732000000002,10.991650199999999,0.0031943848839957045,0.005349522678280705,-0.0033235701632845505,11.598780000000001
2011-12-20,11.8751,11.753992,10.9976807,0.03596852426981201,0.0031943848839957045,0.005349522678280705,11.6138
2011-12-21,11.8891,11.75166,11.0042722,0.0011789374405266617,0.03596852426981201,0.0031943848839957045,11.635729999999999
2011-12-22,11.9537,11.74948,11.0120567,0.005433548376243769,0.0011789374405266617,0.03596852426981201,11.659389999999998
2011-12-23,12.0951,11.746395999999999,11.0197467,0.01182897345591738,0.005433548376243769,0.0011789374405266617,11.68845
2011-12-27,12.1914,11.737068,11.027682200000001,0.007961901927226567,0.01182897345591738,0.005433548376243769,11.73245
2011-12-28,12.0764,11.726658,11.0362602,-0.009432878914644727,0.007961901927226567,0.01182897345591738,11.77388
2011-12-29,12.149,11.716322,11.047520299999999,0.006011725348613828,-0.009432878914644727,0.007961901927226567,11.84844
2011-12-30,12.145,11.720108,11.058057799999998,-0.00032924520536670165,0.006011725348613828,-0.009432878914644727,11.92639
2012-01-03,12.3337,11.729676,11.07014255,0.015537258130918108,-0.00032924520536670165,0.006011725348613828,12.017129999999998
2012-01-04,12.3995,11.74201,11.08126455,0.005334976527724855,0.015537258130918108,-0.00032924520536670165,12.1108
2012-01-05,12.538,11.749394,11.092784550000001,0.011169805234082064,0.005334976527724855,0.015537258130918108,12.17709
2012-01-06,12.6698,11.764192000000001,11.105273050000001,0.010512043388100079,0.011169805234082064,0.005334976527724855,12.25516
2012-01-09,12.6498,11.776878,11.11678205,-0.0015785568832972219,0.010512043388100079,0.011169805234082064,12.324770000000001
2012-01-10,12.6953,11.788056,11.127543050000002,0.003596894812566198,-0.0015785568832972219,0.010512043388100079,12.38479
2012-01-11,12.6745,11.798663999999999,11.13837055,-0.001638401613195395,0.003596894812566198,-0.0015785568832972219,12.4331
2012-01-12,12.6389,11.808656000000001,11.148937050000002,-0.0028087893013531984,-0.001638401613195395,0.003596894812566198,12.489349999999998
2012-01-13,12.5911,11.822656,11.15962305,-0.0037819746971650137,-0.0028087893013531984,-0.001638401613195395,12.53356
2012-01-17,12.7346,11.838963999999999,11.17104155,0.011396939107782389,-0.0037819746971650137,-0.0028087893013531984,12.59252
2012-01-18,12.8689,11.85458,11.18371005,0.010546071333218165,0.011396939107782389,-0.0037819746971650137,12.646040000000001
2012-01-19,12.8276,11.871058,11.196683049999999,-0.003209287507090708,0.010546071333218165,0.011396939107782389,12.68885
2012-01-20,12.6059,11.883416,11.20889155,-0.01728304593220864,-0.003209287507090708,0.010546071333218165,12.695640000000001
2012-01-23,12.8181,11.896128,11.222293050000001,0.016833387540754696,-0.01728304593220864,-0.003209287507090708,12.710469999999999
2012-01-24,12.6088,11.911218000000002,11.234643049999999,-0.01632847301862206,0.016833387540754696,-0.01728304593220864,12.70637
2012-01-25,13.3954,11.94805,11.251373549999999,0.062385000951716174,-0.01632847301862206,0.016833387540754696,12.77638
2012-01-26,13.3357,11.984056,11.268444299999999,-0.00445675381100985,0.062385000951716174,-0.01632847301862206,12.842500000000001
2012-01-27,13.4142,12.024831999999998,11.28566675,0.005886455154210157,-0.00445675381100985,0.062385000951716174,12.92003
2012-01-30,13.5849,12.063288,11.303182750000001,0.012725320928568262,0.005886455154210157,-0.00445675381100985,13.019409999999999
2012-01-31,13.691,12.106306000000002,11.321789200000001,0.007810142143114929,0.012725320928568262,0.005886455154210157,13.11505
2012-02-01,13.6822,12.15357,11.3410931,-0.0006427580162150504,0.007810142143114929,0.012725320928568262,13.19638
2012-02-02,13.6498,12.201675999999999,11.3595772,-0.002368040227448742,-0.0006427580162150504,0.007810142143114929,13.2786
2012-02-03,13.7855,12.256046000000001,11.3778457,0.009941537604946538,-0.002368040227448742,-0.0006427580162150504,13.39656
2012-02-06,13.9149,12.308506,11.396074199999997,0.009386674404265216,0.009941537604946538,-0.002368040227448742,13.50624
2012-02-07,14.0602,12.369570000000001,11.413786200000002,0.01044204413973504,0.009386674404265216,0.009941537604946538,13.65138
2012-02-08,14.2961,12.4374,11.4323297,0.016777855222543048,0.01044204413973504,0.009386674404265216,13.74145
2012-02-09,14.7902,12.507604,11.4537402,0.03456187351795248,0.016777855222543048,0.01044204413973504,13.8869
2012-02-10,14.7981,12.579714000000001,11.4752297,0.000534137469405449,0.03456187351795248,0.016777855222543048,14.025289999999998
2012-02-13,15.074,12.651938,11.498600700000003,0.0186442854150195,0.000534137469405449,0.03456187351795248,14.174200000000003
2012-02-14,15.279,12.724829999999999,11.5224947,0.013599575427889032,0.0186442854150195,0.000534137469405449,14.333000000000002
